Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
0.00202401,0.00009809,RL,0.00006703,0.02026136,Pave,,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.00001144,0.00000817,0.00327635,0.00327798,Gable,CompShg,VinylSd,VinylSd,,0.00000000,Gd,TA,PConc,Gd,TA,No,Unf,0.00000000,Unf,0.00000000,0.00138476,0.00138476,GasA,Ex,Y,SBrkr,0.00138476,0.00180003,0.00000000,0.00318479,0.00000000,0.00000000,0.00000327,0.00000163,0.00000654,0.00000163,Gd,0.00001308,Typ,0.00000163,Gd,BuiltIn,0.00327635,Fin,0.00000327,0.00070955,TA,TA,Y,0.00016349,0.00007848,0.00000000,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00001471,0.00327962,WD,Normal,0.31880613
0.00015859,0.00003270,RL,0.00012752,0.01678065,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.00001144,0.00000817,0.00326817,0.00326817,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.00029919,Gd,TA,PConc,Gd,TA,Av,ALQ,0.00189976,Unf,0.00000000,0.00069647,0.00259623,GasA,Ex,Y,SBrkr,0.00259623,0.00000000,0.00000000,0.00259623,0.00000000,0.00000000,0.00000327,0.00000000,0.00000490,0.00000163,Gd,0.00000981,Typ,0.00000000,,Attchd,0.00326817,RFn,0.00000327,0.00077167,TA,TA,Y,0.00025831,0.00004741,0.00000000,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00001308,0.00327962,WD,Normal,0.34986929
0.00066541,0.00008175,RL,0.00008338,0.01713379,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,0.00000981,0.00000817,0.00316517,0.00318806,Gable,CompShg,MetalSd,MetalSd,,0.00000000,TA,TA,BrkTil,TA,TA,No,Unf,0.00000000,Unf,0.00000000,0.00173954,0.00173954,GasA,Ex,Y,FuseA,0.00190630,0.00000000,0.00077331,0.00267961,0.00000000,0.00000000,0.00000163,0.00000000,0.00000490,0.00000163,TA,0.00000981,Maj2,0.00000000,,Detchd,0.00316517,Unf,0.00000163,0.00039238,TA,TA,Y,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00000490,0.00328289,WD,Normal,0.18801387
0.00081909,0.00026158,RM,0.00003433,0.00308997,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,0.00000981,0.00000817,0.00322566,0.00322566,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.00046595,TA,TA,CBlock,TA,TA,No,BLQ,0.00058203,Unf,0.00000000,0.00051663,0.00109865,GasA,TA,Y,SBrkr,0.00109865,0.00089266,0.00000000,0.00199131,0.00000000,0.00000000,0.00000163,0.00000163,0.00000490,0.00000163,TA,0.00001144,Typ,0.00000000,,Detchd,0.00322566,Unf,0.00000163,0.00043161,TA,TA,Y,0.00023543,0.00004578,0.00000000,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00000817,0.00328125,WD,Normal,0.18474406
0.00053788,0.00012262,RL,,0.01943573,Pave,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,0.00000981,0.00000981,0.00313247,0.00326000,Gable,CompShg,Wd Sdng,Wd Shng,,0.00000000,TA,TA,BrkTil,TA,TA,No,Unf,0.00000000,Unf,0.00000000,0.00137986,0.00137986,GasA,Gd,N,FuseA,0.00236244,0.00112645,0.00000000,0.00348888,0.00000000,0.00000000,0.00000327,0.00000000,0.00000817,0.00000163,Gd,0.00001635,Typ,0.00000000,,Detchd,0.00315536,Unf,0.00000327,0.00072099,TA,TA,Y,0.00000000,0.00009809,0.00043815,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00001144,0.00328452,WD,Normal,0.35068674
0.00059020,0.00013897,RL,,0.01232717,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,0.00000981,0.00000981,0.00323384,0.00323384,Gable,CompShg,VinylSd,VinylSd,,0.00000000,TA,TA,CBlock,Gd,TA,Av,GLQ,0.00126378,Unf,0.00000000,0.00018801,0.00145179,GasA,Ex,Y,SBrkr,0.00149103,0.00000000,0.00000000,0.00149103,0.00000163,0.00000000,0.00000163,0.00000000,0.00000327,0.00000163,TA,0.00000817,Typ,0.00000163,TA,Attchd,0.00323384,RFn,0.00000327,0.00076840,TA,TA,Y,0.00000000,0.00000000,0.00000000,0.00000000,0.00031390,0.00000000,,MnPrv,,0.00000000,0.00000981,0.00328125,WD,Normal,0.25504490
0.00146814,0.00014714,RL,0.00010463,0.01147375,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,0.00000817,0.00000817,0.00323547,0.00323547,Gable,CompShg,Plywood,Plywood,,0.00000000,TA,TA,Slab,,,,,0.00000000,,0.00000000,0.00000000,0.00000000,GasA,TA,Y,SBrkr,0.00183109,0.00183109,0.00000000,0.00366218,0.00000000,0.00000000,0.00000327,0.00000000,0.00000981,0.00000327,TA,0.00001962,Typ,0.00000000,,Detchd,0.00323547,Unf,0.00000327,0.00086323,TA,TA,Y,0.00025178,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00000981,0.00328452,WD,Alloca,0.23371432
0.00086650,0.00003270,RL,,0.05340902,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,0.00000981,0.00000490,0.00319951,0.00322893,Hip,CompShg,Wd Sdng,Stone,,,Gd,TA,PConc,TA,TA,No,Rec,0.00199295,Unf,0.00000000,0.00133408,0.00332703,GasA,TA,Y,SBrkr,0.00411178,0.00000000,0.00000000,0.00411178,0.00000163,0.00000000,0.00000490,0.00000000,0.00000654,0.00000327,TA,0.00001471,Maj1,0.00000327,TA,Attchd,0.00322893,RFn,0.00000327,0.00079129,TA,TA,Y,0.00000000,0.00000000,0.00032698,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00000490,0.00328125,WD,Alloca,0.32800082
0.00111500,0.00008175,RH,0.00008992,0.00735706,Pave,Pave,IR2,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,0.00000817,0.00000817,0.00315863,0.00326981,Gable,CompShg,VinylSd,Stucco,,0.00000000,TA,TA,BrkTil,TA,TA,No,Rec,0.00029755,Unf,0.00000000,0.00099893,0.00129648,GasA,Ex,Y,SBrkr,0.00138640,0.00109865,0.00000000,0.00248505,0.00000000,0.00000000,0.00000163,0.00000000,0.00000490,0.00000163,TA,0.00000981,Typ,0.00000000,,Detchd,0.00321749,Unf,0.00000163,0.00045941,TA,TA,Y,0.00000000,0.00000000,0.00009155,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00001144,0.00328452,WD,Abnorml,0.26065916
0.00153517,0.00009809,RL,0.00011935,0.01432175,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.00001144,0.00000817,0.00327962,0.00327962,Gable,CompShg,VinylSd,VinylSd,,0.00000000,Gd,TA,PConc,Gd,Gd,Mn,GLQ,0.00075860,Unf,0.00000000,0.00151556,0.00227415,GasA,Ex,Y,SBrkr,0.00227415,0.00093353,0.00000000,0.00320768,0.00000000,0.00000000,0.00000327,0.00000163,0.00000490,0.00000163,Gd,0.00001144,Typ,0.00000000,,Attchd,0.00327962,RFn,0.00000490,0.00141910,TA,TA,Y,0.00000000,0.00014714,0.00000000,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00001308,0.00327962,New,Partial,0.39204816
0.00140602,0.00009809,RL,,0.01803135,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,0.00000981,0.00001144,0.00321749,0.00324365,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.00035968,TA,TA,CBlock,TA,TA,Mn,BLQ,0.00101201,Unf,0.00000000,0.00071118,0.00172319,GasA,TA,Y,SBrkr,0.00247197,0.00186706,0.00000000,0.00433903,0.00000163,0.00000000,0.00000327,0.00000163,0.00000654,0.00000163,Gd,0.00001471,Typ,0.00000163,Gd,Attchd,0.00321749,Unf,0.00000327,0.00101201,TA,TA,Y,0.00000000,0.00010627,0.00000000,0.00000000,0.00036295,0.00000000,,,,0.00000000,0.00001308,0.00327962,WD,Normal,0.40872581
0.00146160,0.00003270,RL,,0.02171805,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,0.00000817,0.00000817,0.00319460,0.00319460,Gable,CompShg,Wd Sdng,Plywood,,0.00000000,TA,TA,PConc,Gd,TA,Mn,BLQ,0.00173954,Unf,0.00000000,0.00052153,0.00226107,GasA,TA,Y,SBrkr,0.00226107,0.00000000,0.00000000,0.00226107,0.00000163,0.00000000,0.00000163,0.00000000,0.00000490,0.00000163,TA,0.00000981,Typ,0.00000163,Gd,Attchd,0.00319460,Unf,0.00000163,0.00057876,TA,TA,Y,0.00083544,0.00018965,0.00000000,0.00000000,0.00000000,0.00000000,,GdPrv,,0.00000000,0.00000981,0.00328289,WD,Normal,0.26975903
0.00146651,0.00004905,RM,0.00008175,0.01432993,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,0.00000654,0.00000981,0.00316517,0.00318806,Gable,CompShg,Wd Sdng,Wd Sdng,,0.00000000,TA,TA,BrkTil,TA,TA,No,ALQ,0.00046595,Unf,0.00000000,0.00108885,0.00155479,GasA,Ex,N,SBrkr,0.00155479,0.00000000,0.00000000,0.00155479,0.00000000,0.00000000,0.00000163,0.00000000,0.00000327,0.00000163,TA,0.00000981,Typ,0.00000000,,Detchd,0.00316517,Unf,0.00000163,0.00053461,TA,TA,Y,0.00000000,0.00004578,0.00000000,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00000654,0.00327962,WD,Abnorml,0.17411719
0.00138476,0.00009809,RL,0.00012262,0.01523239,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,0.00001144,0.00000817,0.00325836,0.00325836,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.00022398,Gd,TA,PConc,Gd,TA,No,ALQ,0.00083871,Unf,0.00000000,0.00037112,0.00120983,GasA,Ex,Y,SBrkr,0.00164471,0.00125724,0.00000000,0.00290195,0.00000163,0.00000000,0.00000327,0.00000163,0.00000490,0.00000163,Gd,0.00001144,Typ,0.00000163,TA,Attchd,0.00325836,Unf,0.00000327,0.00069483,TA,TA,Y,0.00038257,0.00011771,0.00031390,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00001144,0.00328452,WD,Normal,0.34823439
0.00020600,0.00031063,RM,0.00009809,0.01108464,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,0.00000981,0.00001308,0.00316354,0.00324038,Gable,CompShg,Wd Sdng,Wd Sdng,,0.00000000,TA,Fa,CBlock,TA,TA,Av,GLQ,0.00080110,Unf,0.00000000,0.00004905,0.00085015,GasA,Gd,N,SBrkr,0.00085015,0.00000000,0.00038257,0.00123272,0.00000163,0.00000000,0.00000163,0.00000000,0.00000327,0.00000163,TA,0.00000817,Typ,0.00000000,,,,,0.00000000,0.00000000,,,N,0.00008665,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00000981,0.00327962,WD,Normal,0.13814932
0.00093843,0.00013079,RL,0.00012425,0.01629508,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,0.00001144,0.00000817,0.00326981,0.00326981,Gable,CompShg,VinylSd,VinylSd,,0.00000000,TA,TA,PConc,Gd,TA,No,Unf,0.00000000,Unf,0.00000000,0.00062780,0.00062780,GasA,Ex,Y,SBrkr,0.00126542,0.00107250,0.00000000,0.00233791,0.00000000,0.00000000,0.00000327,0.00000163,0.00000490,0.00000163,TA,0.00001308,Typ,0.00000163,TA,BuiltIn,0.00326981,RFn,0.00000327,0.00065396,TA,TA,Y,0.00016349,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00001962,0.00328125,WD,Normal,0.27793355
0.00226434,0.00008175,RL,0.00009809,0.01481222,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,0.00000981,0.00000817,0.00317008,0.00318806,Gable,CompShg,WdShing,Wd Shng,,0.00000000,TA,TA,BrkTil,TA,TA,Mn,Rec,0.00033352,Unf,0.00000000,0.00058203,0.00091555,GasA,TA,Y,SBrkr,0.00114116,0.00091555,0.00000000,0.00205671,0.00000000,0.00000000,0.00000163,0.00000000,0.00000327,0.00000163,TA,0.00000981,Typ,0.00000000,,Detchd,0.00317008,Unf,0.00000163,0.00045777,TA,TA,P,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,MnPrv,,0.00000000,0.00001635,0.00328452,WD,Normal,0.17166484
0.00165125,0.00008175,RL,0.00009809,0.00980942,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,0.00000817,0.00000817,0.00314882,0.00318806,Gable,CompShg,Wd Sdng,Wd Sdng,,0.00000000,TA,Fa,BrkTil,TA,TA,No,Unf,0.00000000,Unf,0.00000000,0.00164798,0.00164798,GasA,Ex,Y,SBrkr,0.00164798,0.00000000,0.00084034,0.00248832,0.00000000,0.00000000,0.00000327,0.00000000,0.00000654,0.00000163,TA,0.00001144,Typ,0.00000000,,,,,0.00000000,0.00000000,,,P,0.00000000,0.00000000,0.00022562,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00000981,0.00327962,WD,Normal,0.16676013
0.00117713,0.00003270,RL,0.00011281,0.01621824,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.00000817,0.00000981,0.00321912,0.00321912,Gable,CompShg,HdBoard,Plywood,,0.00000000,TA,TA,CBlock,Gd,TA,Gd,ALQ,0.00085505,Unf,0.00000000,0.00073244,0.00158749,GasA,TA,Y,SBrkr,0.00158749,0.00000000,0.00000000,0.00158749,0.00000000,0.00000000,0.00000163,0.00000163,0.00000490,0.00000163,TA,0.00000817,Typ,0.00000163,Po,Attchd,0.00321912,Unf,0.00000163,0.00049047,TA,TA,Y,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00000817,0.00327962,WD,Normal,0.21008506
0.00193900,0.00008175,RL,0.00009809,0.01592069,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,0.00000817,0.00001144,0.00314555,0.00318806,Gable,CompShg,AsbShng,AsbShng,,0.00000000,TA,Gd,BrkTil,TA,TA,No,BLQ,0.00064088,Unf,0.00000000,0.00064088,0.00128176,GasA,Gd,Y,SBrkr,0.00155152,0.00044469,0.00000000,0.00199622,0.00000163,0.00000000,0.00000163,0.00000000,0.00000654,0.00000163,TA,0.00001144,Typ,0.00000000,,Attchd,0.00321258,Unf,0.00000163,0.00064088,TA,TA,Y,0.00000000,0.00000000,0.00038584,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00000490,0.00327962,WD,Normal,0.17150135
0.00061963,0.00003270,RL,0.00014387,0.01862809,Pave,,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,0.00001471,0.00000327,0.00328616,0.00328616,Hip,CompShg,VinylSd,VinylSd,Stone,0.00057222,Gd,TA,PConc,Ex,TA,Av,GLQ,0.00236244,Unf,0.00000000,0.00067195,0.00303438,GasA,Ex,Y,SBrkr,0.00303438,0.00000000,0.00000000,0.00303438,0.00000163,0.00000000,0.00000163,0.00000163,0.00000163,0.00000163,Ex,0.00001308,Typ,0.00000163,Ex,Attchd,0.00328616,Fin,0.00000490,0.00136351,TA,TA,Y,0.00018474,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00000981,0.00328616,New,Partial,0.64485815
0.00067848,0.00009809,RL,0.00009646,0.01835669,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,0.00001144,0.00000817,0.00325836,0.00325836,Gable,CompShg,VinylSd,VinylSd,,0.00000000,Gd,TA,PConc,Gd,TA,No,BLQ,0.00008175,GLQ,0.00086813,0.00081582,0.00176570,GasA,Ex,Y,SBrkr,0.00176570,0.00166270,0.00000000,0.00342839,0.00000000,0.00000163,0.00000327,0.00000163,0.00000490,0.00000163,Gd,0.00001471,Typ,0.00000163,TA,Attchd,0.00325836,Unf,0.00000490,0.00110846,TA,TA,Y,0.00032044,0.00030573,0.00000000,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00001962,0.00328289,WD,Normal,0.37275793
0.00000654,0.00011444,RL,0.00009809,0.01561333,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,0.00001144,0.00000817,0.00313084,0.00322076,Gable,CompShg,Wd Sdng,Wd Shng,,0.00000000,TA,TA,BrkTil,TA,Gd,No,ALQ,0.00035314,Unf,0.00000000,0.00088285,0.00123599,GasA,Gd,Y,SBrkr,0.00157114,0.00123599,0.00000000,0.00280713,0.00000163,0.00000000,0.00000163,0.00000000,0.00000490,0.00000163,Gd,0.00001144,Typ,0.00000163,Gd,Detchd,0.00326654,Unf,0.00000490,0.00104961,TA,TA,Y,0.00000000,0.00005722,0.00044469,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00000327,0.00327962,WD,Abnorml,0.22888645
0.00231012,0.00014714,RL,0.00009809,0.01177130,Pave,,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,Duplex,1Story,0.00000654,0.00000817,0.00318643,0.00318806,Gable,CompShg,BrkFace,Stone,,0.00000000,TA,TA,Slab,,,,,0.00000000,,0.00000000,0.00000000,0.00000000,Wall,Fa,N,FuseF,0.00170030,0.00000000,0.00000000,0.00170030,0.00000000,0.00000000,0.00000327,0.00000000,0.00000327,0.00000327,TA,0.00000981,Typ,0.00000000,,Detchd,0.00319787,Unf,0.00000327,0.00068666,TA,TA,Y,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00000981,0.00328452,WD,Normal,0.14714129
0.00120819,0.00014714,RL,0.00009809,0.01765695,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,0.00000817,0.00000817,0.00324855,0.00325019,Gable,CompShg,Plywood,Plywood,,0.00000000,TA,TA,CBlock,Gd,Gd,Gd,GLQ,0.00196188,Unf,0.00000000,0.00000000,0.00196188,GasA,TA,Y,SBrkr,0.00196188,0.00000000,0.00000000,0.00196188,0.00000490,0.00000000,0.00000490,0.00000000,0.00000490,0.00000163,TA,0.00000817,Typ,0.00000000,,,,,0.00000000,0.00000000,,,Y,0.00019619,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00000490,0.00328452,WD,Alloca,0.29264768
0.00218423,0.00003270,RL,0.00013079,0.01577682,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,0.00000981,0.00000817,0.00323220,0.00323220,Gable,CompShg,Plywood,Plywood,BrkFace,0.00058857,TA,TA,CBlock,Gd,TA,No,ALQ,0.00112154,Unf,0.00000000,0.00108558,0.00220712,GasA,TA,Y,SBrkr,0.00218096,0.00000000,0.00000000,0.00218096,0.00000000,0.00000163,0.00000327,0.00000000,0.00000327,0.00000163,TA,0.00000981,Typ,0.00000163,TA,Attchd,0.00323220,RFn,0.00000327,0.00102999,TA,TA,Y,0.00000000,0.00002616,0.00000000,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00000654,0.00328452,WD,Normal,0.27450025
0.00186379,0.00004905,RL,0.00016022,0.01427434,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,0.00000817,0.00000817,0.00313901,0.00318806,Gable,CompShg,Stucco,Stucco,,0.00000000,TA,Fa,BrkTil,TA,TA,No,BLQ,0.00105451,Unf,0.00000000,0.00044142,0.00149594,GasA,TA,Y,SBrkr,0.00190793,0.00000000,0.00000000,0.00190793,0.00000000,0.00000000,0.00000163,0.00000000,0.00000490,0.00000163,TA,0.00000981,Maj1,0.00000163,Gd,Detchd,0.00322403,Unf,0.00000327,0.00080928,TA,TA,Y,0.00000000,0.00000000,0.00035314,0.00000000,0.00020600,0.00000000,,,,0.00000000,0.00000817,0.00328125,WD,Normal,0.23542606
0.00065560,0.00019619,RL,0.00006213,0.02446306,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,0.00001308,0.00000817,0.00326327,0.00326327,Gable,CompShg,BrkFace,BrkFace,,0.00000000,Gd,TA,PConc,Gd,TA,No,GLQ,0.00128503,Unf,0.00000000,0.00077494,0.00205998,GasA,Ex,Y,SBrkr,0.00210576,0.00000000,0.00000000,0.00210576,0.00000163,0.00000000,0.00000163,0.00000163,0.00000163,0.00000163,Ex,0.00000654,Typ,0.00000327,Gd,Attchd,0.00326327,Fin,0.00000327,0.00081745,TA,TA,Y,0.00019619,0.00004905,0.00000000,0.00000000,0.00036622,0.00000000,,,,0.00000000,0.00001962,0.00328289,WD,Normal,0.40136874
0.00097440,0.00003270,RL,0.00011281,0.01847768,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,0.00001308,0.00000817,0.00327798,0.00327962,Gable,CompShg,VinylSd,Other,BrkFace,0.00038911,Gd,TA,PConc,Gd,TA,Gd,GLQ,0.00232483,Unf,0.00000000,0.00064088,0.00296571,GasA,Ex,Y,SBrkr,0.00298533,0.00000000,0.00000000,0.00298533,0.00000163,0.00000000,0.00000327,0.00000000,0.00000490,0.00000163,Gd,0.00001144,Typ,0.00000163,TA,Attchd,0.00327798,Fin,0.00000490,0.00123926,TA,TA,Y,0.00029428,0.00012262,0.00000000,0.00000000,0.00019619,0.00000000,,,,0.00000000,0.00001308,0.00327962,New,Partial,0.52153413
0.00174608,0.00009809,RL,0.00013079,0.01595666,Pave,,Reg,Lvl,AllPub,Inside,Mod,mes,Norm,Norm,1Fam,2Story,0.00000981,0.00000981,0.00321095,0.00321095,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.00058857,TA,TA,CBlock,TA,TA,Gd,GLQ,0.00110192,LwQ,0.00017330,0.00000000,0.00127522,GasA,TA,Y,SBrkr,0.00130465,0.00132918,0.00000000,0.00263383,0.00000163,0.00000000,0.00000163,0.00000163,0.00000654,0.00000163,TA,0.00001144,Typ,0.00000000,,Attchd,0.00321095,RFn,0.00000327,0.00072263,TA,TA,Y,0.00053625,0.00020927,0.00000000,0.00000000,0.00030900,0.00000000,,,,0.00000000,0.00000981,0.00328289,WD,Normal,0.27450025
0.00101364,0.00009809,RL,0.00013897,0.02001776,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,0.00001308,0.00000817,0.00327471,0.00327471,Hip,CompShg,VinylSd,VinylSd,Stone,0.00036949,Gd,TA,PConc,Gd,TA,Gd,GLQ,0.00142400,Unf,0.00000000,0.00099893,0.00242293,GasA,Ex,Y,SBrkr,0.00242293,0.00127522,0.00000000,0.00369815,0.00000163,0.00000000,0.00000327,0.00000163,0.00000654,0.00000163,Gd,0.00001635,Typ,0.00000327,Gd,Attchd,0.00327471,Fin,0.00000490,0.00122454,TA,TA,Y,0.00027466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00001308,0.00328289,WD,Normal,0.49864548
0.00210249,0.00008175,RM,0.00008175,0.00980942,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,0.00000981,0.00000981,0.00317008,0.00318806,Gable,CompShg,MetalSd,MetalSd,,0.00000000,TA,Fa,CBlock,TA,TA,No,Unf,0.00000000,Unf,0.00000000,0.00127522,0.00127522,GasA,Ex,Y,FuseF,0.00134880,0.00095969,0.00000000,0.00230848,0.00000000,0.00000000,0.00000163,0.00000000,0.00000654,0.00000163,TA,0.00000981,Typ,0.00000163,Gd,Detchd,0.00317008,Unf,0.00000163,0.00045777,TA,TA,Y,0.00007357,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00000817,0.00328452,WD,Normal,0.21662468
0.00194880,0.00026158,FV,0.00003924,0.00432432,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,0.00001308,0.00000817,0.00326817,0.00326981,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.00074552,Gd,TA,PConc,Gd,TA,No,Unf,0.00000000,Unf,0.00000000,0.00126868,0.00126868,GasA,Ex,Y,SBrkr,0.00124907,0.00110683,0.00000000,0.00235590,0.00000000,0.00000000,0.00000327,0.00000163,0.00000327,0.00000163,Gd,0.00000817,Typ,0.00000000,,Detchd,0.00326817,Unf,0.00000327,0.00080437,TA,TA,Y,0.00033679,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00001798,0.00328125,WD,Normal,0.28447316
0.00070137,0.00003270,RL,0.00010463,0.01105522,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.00001144,0.00000817,0.00328125,0.00328125,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.00017657,Gd,TA,PConc,Gd,TA,No,GLQ,0.00108558,Unf,0.00000000,0.00088939,0.00197496,GasA,Ex,Y,SBrkr,0.00197496,0.00000000,0.00000000,0.00197496,0.00000163,0.00000000,0.00000327,0.00000000,0.00000327,0.00000163,Gd,0.00000981,Typ,0.00000000,,Attchd,0.00328125,RFn,0.00000327,0.00102672,TA,TA,Y,0.00017166,0.00008828,0.00000000,0.00000000,0.00000000,0.00000000,,,,0.00000000,0.00001471,0.00328125,New,Partial,0.31946009
