Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
-0.16247814,-0.16919422,FV,-0.16843030,0.17036573,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,-0.17084937,-0.17094486,-0.10725349,-0.10725349,Gable,CompShg,VinylSd,VinylSd,,-0.17110400,Gd,TA,PConc,Gd,TA,Mn,Unf,-0.17110400,Unf,-0.17110400,-0.13625041,-0.13625041,GasA,Gd,Y,SBrkr,-0.13625041,-0.14423968,-0.17110400,-0.10938609,-0.17110400,-0.17110400,-0.17104034,-0.17107217,-0.17100851,-0.17107217,Gd,-0.17084937,Typ,-0.17107217,Gd,Attchd,-0.10725349,RFn,-0.17100851,-0.13758726,TA,TA,Y,-0.16499269,-0.16948069,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17084937,-0.10725349,New,Partial,8.29561393
-0.13500905,-0.16919422,RL,-0.16855762,0.14171894,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,-0.17084937,-0.17094486,-0.10760362,-0.10760362,Gable,CompShg,VinylSd,VinylSd,,-0.17110400,Gd,TA,PConc,Gd,TA,No,GLQ,-0.15251542,Unf,-0.17110400,-0.15378861,-0.13520003,GasA,Ex,Y,SBrkr,-0.13475441,-0.14315747,-0.17110400,-0.10680788,-0.17110400,-0.17110400,-0.17104034,-0.17107217,-0.17100851,-0.17107217,Gd,-0.17084937,Typ,-0.17107217,TA,Attchd,-0.10760362,RFn,-0.17104034,-0.15627133,TA,TA,Y,-0.17110400,-0.16617039,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17091303,-0.10715800,WD,Normal,7.45212512
-0.15942248,-0.17046741,RL,,0.13127878,Pave,,IR1,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,-0.17091303,-0.17094486,-0.10862217,-0.10862217,Gable,CompShg,Plywood,Plywood,BrkFace,-0.16324205,TA,TA,CBlock,Gd,TA,No,BLQ,-0.15171968,Unf,-0.17110400,-0.14611764,-0.12673331,GasA,Gd,Y,SBrkr,-0.12673331,-0.17110400,-0.17110400,-0.12673331,-0.17107217,-0.17110400,-0.17107217,-0.17107217,-0.17100851,-0.17107217,TA,-0.17091303,Typ,-0.17104034,Gd,Attchd,-0.10862217,RFn,-0.17104034,-0.15474350,TA,TA,Y,-0.17110400,-0.16868494,-0.17110400,-0.17110400,-0.16521550,-0.17110400,,,,-0.17110400,-0.17088120,-0.10715800,WD,Normal,4.88982890
-0.15764001,-0.17046741,RL,-0.16792103,0.52119342,Pave,,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,-0.17094486,-0.17094486,-0.10890864,-0.10890864,Hip,CompShg,HdBoard,HdBoard,,-0.17110400,TA,TA,CBlock,TA,TA,No,Unf,-0.17110400,Unf,-0.17110400,-0.13965619,-0.13965619,GasA,Ex,Y,FuseA,-0.13965619,-0.17110400,-0.17110400,-0.13965619,-0.17110400,-0.17110400,-0.17107217,-0.17110400,-0.17104034,-0.17107217,TA,-0.17097669,Typ,-0.17110400,,Attchd,-0.10890864,RFn,-0.17104034,-0.15455253,TA,TA,N,-0.17110400,-0.17110400,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17104034,-0.10718983,WD,Normal,3.42565963
-0.15779916,-0.16887592,RL,-0.16836664,0.54251936,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,-0.17091303,-0.17091303,-0.11005451,-0.10903596,Hip,CompShg,Wd Sdng,Stucco,,-0.17110400,TA,TA,BrkTil,Gd,TA,No,BLQ,-0.13520003,Unf,-0.17110400,-0.16340120,-0.12749722,GasW,TA,N,FuseA,-0.12749722,-0.13118948,-0.17110400,-0.08758270,-0.17107217,-0.17110400,-0.17104034,-0.17107217,-0.17097669,-0.17107217,TA,-0.17078571,Typ,-0.17107217,Gd,Detchd,-0.11005451,Unf,-0.17100851,-0.14360309,TA,TA,N,-0.17110400,-0.17110400,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17075388,-0.10722166,WD,Normal,7.43621023
-0.13602760,-0.17046741,RL,-0.16916239,0.13949086,Pave,,IR1,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,-0.17094486,-0.17094486,-0.10836753,-0.10836753,Gable,CompShg,HdBoard,MetalSd,,-0.17110400,TA,TA,CBlock,TA,TA,No,BLQ,-0.15799014,LwQ,-0.16196886,-0.16311473,-0.14086573,GasA,TA,Y,SBrkr,-0.14086573,-0.17110400,-0.17110400,-0.14086573,-0.17110400,-0.17110400,-0.17107217,-0.17110400,-0.17100851,-0.17107217,TA,-0.17094486,Typ,-0.17110400,,Detchd,-0.10804924,Unf,-0.17107217,-0.16219167,TA,TA,Y,-0.17110400,-0.17110400,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17088120,-0.10722166,WD,Normal,3.63255311
-0.13026641,-0.17046741,RL,-0.16916239,0.10899794,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,-0.17094486,-0.17088120,-0.10817656,-0.10718983,Gable,CompShg,HdBoard,HdBoard,,-0.17110400,TA,TA,CBlock,Gd,TA,Mn,LwQ,-0.15417057,Rec,-0.16652052,-0.15951797,-0.13800105,GasA,TA,Y,SBrkr,-0.13800105,-0.17110400,-0.17110400,-0.13800105,-0.17110400,-0.17110400,-0.17104034,-0.17110400,-0.17100851,-0.17107217,Gd,-0.17094486,Typ,-0.17110400,,Detchd,-0.10817656,Unf,-0.17104034,-0.15569840,TA,TA,Y,-0.17110400,-0.17110400,-0.17110400,-0.17110400,-0.16193703,-0.17110400,,,,-0.17110400,-0.17081754,-0.10715800,WD,Normal,4.61927588
-0.15490265,-0.16887592,RM,-0.16919422,0.13446176,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,-0.17088120,-0.17081754,-0.10973621,-0.10728532,Gambrel,CompShg,MetalSd,MetalSd,,-0.17110400,TA,Ex,BrkTil,TA,TA,No,Rec,-0.16661601,Unf,-0.17110400,-0.15366129,-0.14917329,GasA,Ex,Y,SBrkr,-0.14917329,-0.14917329,-0.17110400,-0.12724259,-0.17110400,-0.17110400,-0.17104034,-0.17110400,-0.17100851,-0.17107217,Gd,-0.17088120,Typ,-0.17107217,Gd,Detchd,-0.10973621,Unf,-0.17104034,-0.15964529,TA,TA,N,-0.17110400,-0.17110400,-0.16741175,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17078571,-0.10718983,WD,Normal,4.95348843
-0.12800650,-0.16951252,RL,-0.16932154,0.29743016,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,-0.17084937,-0.17094486,-0.10760362,-0.10757179,Hip,CompShg,VinylSd,VinylSd,BrkFace,-0.15267457,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.14513091,Unf,-0.17110400,-0.13236718,-0.10639409,GasA,Ex,Y,SBrkr,-0.10575749,-0.13338573,-0.17110400,-0.06803922,-0.17107217,-0.17110400,-0.17104034,-0.17107217,-0.17097669,-0.17107217,Gd,-0.17081754,Typ,-0.17107217,Ex,Attchd,-0.10757179,Fin,-0.17100851,-0.14990538,TA,TA,Y,-0.16209618,-0.16836664,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17100851,-0.10712617,WD,Normal,12.87910033
-0.15897686,-0.16951252,RL,-0.16951252,-0.01195517,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,-0.17094486,-0.17091303,-0.10986353,-0.10903596,Gable,CompShg,BrkFace,Wd Sdng,,-0.17110400,TA,TA,BrkTil,TA,TA,No,LwQ,-0.16416512,Unf,-0.17110400,-0.14538555,-0.13844666,GasA,TA,Y,SBrkr,-0.13844666,-0.14993721,-0.17110400,-0.11727987,-0.17110400,-0.17110400,-0.17104034,-0.17110400,-0.17100851,-0.17107217,Gd,-0.17091303,Typ,-0.17107217,Gd,Detchd,-0.10986353,Unf,-0.17107217,-0.16130044,TA,TA,Y,-0.17110400,-0.17110400,-0.16340120,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17094486,-0.10712617,WD,Normal,3.87127636
-0.13539101,-0.17046741,RL,-0.16843030,0.14986736,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,-0.17088120,-0.17094486,-0.10728532,-0.10725349,Gable,CompShg,VinylSd,VinylSd,BrkFace,-0.16486537,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.17034009,Unf,-0.17110400,-0.12246812,-0.12170421,GasA,Ex,Y,SBrkr,-0.12170421,-0.17110400,-0.17110400,-0.12170421,-0.17110400,-0.17110400,-0.17104034,-0.17110400,-0.17100851,-0.17107217,Gd,-0.17088120,Typ,-0.17110400,,Attchd,-0.10728532,RFn,-0.17100851,-0.14621313,TA,TA,Y,-0.16652052,-0.17046741,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17088120,-0.10725349,New,Partial,6.60545332
-0.13125314,-0.16728443,RL,,-0.07128586,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,-0.17088120,-0.17094486,-0.10734898,-0.10734898,Gable,CompShg,VinylSd,Wd Shng,Stone,-0.16591575,Gd,TA,PConc,Gd,TA,No,Unf,-0.17110400,Unf,-0.17110400,-0.12638318,-0.12638318,GasA,Ex,Y,SBrkr,-0.12638318,-0.17110400,-0.17110400,-0.12638318,-0.17110400,-0.17110400,-0.17104034,-0.17110400,-0.17104034,-0.17107217,Gd,-0.17091303,Typ,-0.17107217,Gd,Attchd,-0.10734898,RFn,-0.17104034,-0.15588938,TA,TA,Y,-0.16639320,-0.16995813,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17100851,-0.10725349,WD,Normal,5.29565842
-0.13870130,-0.16728443,RL,,0.01395426,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,-0.17084937,-0.17094486,-0.10795375,-0.10795375,Gable,CompShg,HdBoard,HdBoard,,-0.17110400,Gd,TA,CBlock,Gd,TA,Av,GLQ,-0.13812837,Unf,-0.17110400,-0.16524733,-0.13227169,GasA,Gd,Y,SBrkr,-0.12781552,-0.17110400,-0.17110400,-0.12781552,-0.17107217,-0.17110400,-0.17107217,-0.17110400,-0.17107217,-0.17107217,Gd,-0.17097669,Typ,-0.17107217,Ex,Attchd,-0.10795375,RFn,-0.17104034,-0.15312019,TA,TA,Y,-0.16909873,-0.17110400,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17084937,-0.10715800,COD,Abnorml,5.79697725
-0.13745994,-0.16728443,RL,-0.16973532,0.05335951,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,-0.17088120,-0.17094486,-0.10728532,-0.10728532,Gable,CompShg,VinylSd,VinylSd,Stone,-0.16346486,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.15012819,Unf,-0.17110400,-0.14866402,-0.12768820,GasA,Ex,Y,SBrkr,-0.12768820,-0.17110400,-0.17110400,-0.12768820,-0.17107217,-0.17110400,-0.17104034,-0.17110400,-0.17104034,-0.17107217,Gd,-0.17091303,Typ,-0.17107217,Gd,Attchd,-0.10728532,RFn,-0.17104034,-0.15569840,TA,TA,Y,-0.16499269,-0.16995813,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17091303,-0.10725349,WD,Normal,5.74445813
-0.15703525,-0.16823933,RL,-0.16817567,0.21429081,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,-0.17097669,-0.17097669,-0.10887681,-0.10887681,Gable,CompShg,VinylSd,VinylSd,BrkFace,-0.16250997,TA,TA,CBlock,TA,TA,No,ALQ,-0.16687065,Unf,-0.17110400,-0.12950250,-0.12526914,GasA,TA,N,FuseF,-0.12526914,-0.17110400,-0.17110400,-0.12526914,-0.17110400,-0.17110400,-0.17104034,-0.17110400,-0.17097669,-0.17104034,Fa,-0.17084937,Typ,-0.17110400,,,,,-0.17110400,-0.17110400,,,Y,-0.17110400,-0.17110400,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17081754,-0.10718983,WD,Normal,3.58480846
-0.12641501,-0.17046741,RL,-0.16954435,0.31449092,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,-0.17084937,-0.17094486,-0.10722166,-0.10722166,Gable,CompShg,VinylSd,VinylSd,Stone,-0.16843030,Gd,TA,PConc,Gd,TA,Gd,GLQ,-0.14153415,Unf,-0.17110400,-0.15340665,-0.12383680,GasA,Ex,Y,SBrkr,-0.12450523,-0.17110400,-0.17110400,-0.12450523,-0.17107217,-0.17110400,-0.17104034,-0.17110400,-0.17100851,-0.17107217,Gd,-0.17091303,Typ,-0.17110400,,Attchd,-0.10722166,Unf,-0.17100851,-0.14710436,TA,TA,Y,-0.16575660,-0.16601124,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17084937,-0.10722166,WD,Normal,8.83423724
-0.14866402,-0.17046741,RL,-0.16887592,0.09626604,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,-0.17088120,-0.17094486,-0.10731715,-0.10728532,Gable,CompShg,VinylSd,VinylSd,BrkFace,-0.16763456,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.14844121,Unf,-0.17110400,-0.14688155,-0.12421876,GasA,Ex,Y,SBrkr,-0.12386863,-0.17110400,-0.17110400,-0.12386863,-0.17107217,-0.17110400,-0.17104034,-0.17110400,-0.17100851,-0.17107217,Gd,-0.17088120,Typ,-0.17110400,,Attchd,-0.10731715,RFn,-0.17104034,-0.15181517,TA,TA,Y,-0.17110400,-0.16998996,-0.17110400,-0.16652052,-0.17110400,-0.17110400,,,,-0.17110400,-0.17094486,-0.10712617,WD,Normal,6.60863630
-0.16009090,-0.16951252,RL,-0.16903507,0.03372054,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,-0.17091303,-0.17094486,-0.10938609,-0.10903596,Gable,CompShg,MetalSd,MetalSd,,-0.17110400,TA,TA,BrkTil,TA,TA,No,Unf,-0.17110400,Unf,-0.17110400,-0.14016547,-0.14016547,GasA,Gd,Y,SBrkr,-0.14016547,-0.15184700,-0.17110400,-0.12090846,-0.17110400,-0.17110400,-0.17107217,-0.17110400,-0.17100851,-0.17107217,Fa,-0.17091303,Typ,-0.17107217,Gd,Detchd,-0.10938609,Unf,-0.17107217,-0.16117312,TA,TA,Y,-0.17110400,-0.17110400,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17078571,-0.10725349,WD,Normal,4.29142928
-0.13268548,-0.17046741,RH,,0.11218092,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,-0.17097669,-0.17097669,-0.10852668,-0.10852668,Gable,CompShg,HdBoard,HdBoard,,-0.17110400,TA,TA,CBlock,TA,TA,No,Rec,-0.13749177,Unf,-0.17110400,-0.17110400,-0.13749177,GasA,TA,Y,SBrkr,-0.13749177,-0.17110400,-0.17110400,-0.13749177,-0.17107217,-0.17110400,-0.17107217,-0.17110400,-0.17104034,-0.17107217,TA,-0.17094486,Typ,-0.17110400,,Detchd,-0.10852668,Unf,-0.17107217,-0.15888137,TA,TA,Y,-0.17110400,-0.16976715,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,MnPrv,,-0.17110400,-0.17075388,-0.10725349,WD,Normal,3.23468103
-0.13803288,-0.16601124,RM,-0.17043558,-0.12230897,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,-0.17097669,-0.17091303,-0.10839936,-0.10718983,Gable,CompShg,CemntBd,CmentBd,,-0.17110400,TA,TA,CBlock,TA,TA,No,Unf,-0.17110400,Unf,-0.17110400,-0.15372495,-0.15372495,GasA,TA,Y,SBrkr,-0.14570385,-0.15372495,-0.17110400,-0.12832480,-0.17110400,-0.17110400,-0.17107217,-0.17107217,-0.17100851,-0.17107217,TA,-0.17091303,Typ,-0.17107217,TA,,,,-0.17110400,-0.17110400,,,Y,-0.17110400,-0.17110400,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17094486,-0.10715800,WD,Normal,2.91638336
-0.15318385,-0.17014911,RL,-0.16909873,0.27155256,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,-0.17094486,-0.17091303,-0.10935426,-0.10843119,Gable,CompShg,WdShing,Wd Shng,,-0.17110400,TA,TA,CBlock,TA,TA,No,BLQ,-0.16187337,Unf,-0.17110400,-0.14863219,-0.13940156,GasA,Ex,Y,SBrkr,-0.13940156,-0.17110400,-0.17110400,-0.13940156,-0.17107217,-0.17110400,-0.17107217,-0.17110400,-0.17100851,-0.17107217,TA,-0.17091303,Typ,-0.17107217,Gd,,,,-0.17110400,-0.17110400,,,Y,-0.16652052,-0.17110400,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17088120,-0.10718983,WD,Normal,3.26651080
-0.14446249,-0.17014911,RM,-0.16823933,0.08671711,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,-0.17094486,-0.17091303,-0.10909962,-0.10830387,Gable,CompShg,VinylSd,VinylSd,,-0.17110400,TA,TA,BrkTil,TA,TA,No,Rec,-0.16034554,Unf,-0.17110400,-0.13223986,-0.12148140,GasA,Gd,Y,SBrkr,-0.12148140,-0.17110400,-0.17110400,-0.12148140,-0.17107217,-0.17110400,-0.17107217,-0.17110400,-0.17104034,-0.17107217,TA,-0.17094486,Min2,-0.17110400,,Detchd,-0.10909962,Unf,-0.17104034,-0.14525823,TA,TA,Y,-0.17110400,-0.16741175,-0.16378316,-0.17110400,-0.17110400,-0.17110400,,GdWo,,-0.17110400,-0.17091303,-0.10722166,COD,Normal,4.71476518
-0.15646231,-0.16951252,RL,,0.05218181,Pave,,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,-0.17094486,-0.17097669,-0.10903596,-0.10903596,Gable,CompShg,MetalSd,MetalSd,BrkCmn,-0.16597941,TA,TA,CBlock,TA,TA,No,LwQ,-0.16521550,Unf,-0.17110400,-0.15442521,-0.14853670,GasA,TA,Y,SBrkr,-0.13994266,-0.16397414,-0.17110400,-0.13281279,-0.17107217,-0.17110400,-0.17107217,-0.17110400,-0.17100851,-0.17107217,Gd,-0.17094486,Typ,-0.17107217,TA,Detchd,-0.10903596,Unf,-0.17107217,-0.15989993,TA,TA,Y,-0.17110400,-0.17110400,-0.16321022,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17088120,-0.10715800,WD,Normal,3.33017033
-0.15366129,-0.16839847,RL,-0.16938520,0.05947083,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,-0.17094486,-0.17088120,-0.10839936,-0.10839936,Gable,CompShg,VinylSd,VinylSd,,-0.17110400,TA,Gd,CBlock,Gd,TA,Av,ALQ,-0.15140138,Unf,-0.17110400,-0.16636137,-0.14665874,GasA,Ex,Y,SBrkr,-0.14665874,-0.17110400,-0.17110400,-0.14665874,-0.17107217,-0.17110400,-0.17107217,-0.17110400,-0.17104034,-0.17107217,TA,-0.17094486,Typ,-0.17110400,,Detchd,-0.10785826,Unf,-0.17104034,-0.15124223,TA,TA,Y,-0.16779371,-0.17110400,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17097669,-0.10722166,WD,Normal,3.95085078
-0.16391048,-0.16601124,RM,-0.17043558,-0.11763000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,-0.17094486,-0.17094486,-0.10836753,-0.10836753,Gable,CompShg,HdBoard,HdBoard,BrkFace,-0.16658418,TA,TA,CBlock,TA,TA,No,Unf,-0.17110400,Unf,-0.17110400,-0.15105125,-0.15105125,GasA,TA,Y,SBrkr,-0.15105125,-0.14971440,-0.17110400,-0.12966165,-0.17110400,-0.17110400,-0.17104034,-0.17107217,-0.17100851,-0.17107217,TA,-0.17091303,Typ,-0.17110400,,Detchd,-0.10773094,Unf,-0.17107217,-0.16219167,TA,TA,Y,-0.17110400,-0.17110400,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17094486,-0.10715800,COD,Abnorml,3.39382986
-0.13949705,-0.16919422,RL,-0.16855762,0.13955452,Pave,,Reg,Lvl,AllPub,Inside,Mod,mes,Norm,Norm,1Fam,2Story,-0.17091303,-0.17084937,-0.10859034,-0.10766728,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,-0.16028188,TA,TA,CBlock,TA,TA,Gd,BLQ,-0.15404325,Rec,-0.16737992,-0.16572477,-0.14493994,GasA,Gd,Y,SBrkr,-0.13863764,-0.14465347,-0.17110400,-0.11218711,-0.17110400,-0.17110400,-0.17104034,-0.17107217,-0.17100851,-0.17107217,Gd,-0.17088120,Typ,-0.17107217,Fa,Attchd,-0.10859034,RFn,-0.17104034,-0.15709891,TA,TA,Y,-0.16349669,-0.16976715,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,MnWw,,-0.17110400,-0.17088120,-0.10722166,WD,Normal,5.78106236
-0.13555015,-0.16855762,RL,,0.07557669,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,-0.17084937,-0.17094486,-0.10738081,-0.10738081,Hip,CompShg,VinylSd,VinylSd,,-0.17110400,Gd,TA,PConc,Gd,TA,No,GLQ,-0.15986810,Unf,-0.17110400,-0.16935337,-0.15811746,GasA,Ex,Y,SBrkr,-0.14630862,-0.15073295,-0.17110400,-0.12593757,-0.17107217,-0.17110400,-0.17104034,-0.17107217,-0.17100851,-0.17107217,Gd,-0.17088120,Typ,-0.17107217,TA,BuiltIn,-0.10738081,Fin,-0.17104034,-0.15432972,TA,TA,Y,-0.16728443,-0.17110400,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17100851,-0.10715800,WD,Normal,5.68875604
-0.13679152,-0.17046741,RL,,0.33403439,Pave,,IR1,Lvl,AllPub,Corner,Gtl,mes,Norm,Norm,1Fam,1Story,-0.17094486,-0.17094486,-0.10843119,-0.10843119,Gable,CompShg,VinylSd,Plywood,,-0.17110400,TA,TA,CBlock,TA,TA,Mn,BLQ,-0.16871677,Rec,-0.14592666,-0.16378316,-0.13621858,GasA,Ex,Y,SBrkr,-0.13621858,-0.17110400,-0.17110400,-0.13621858,-0.17107217,-0.17110400,-0.17107217,-0.17110400,-0.17100851,-0.17107217,TA,-0.17091303,Typ,-0.17110400,,Attchd,-0.10843119,Fin,-0.17107217,-0.16158690,TA,TA,Y,-0.16346486,-0.17008545,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17100851,-0.10725349,WD,Abnorml,4.24686761
-0.13812837,-0.17046741,RL,,0.19493831,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,-0.17097669,-0.17100851,-0.10881315,-0.10881315,Gable,CompShg,Wd Sdng,Wd Sdng,,-0.17110400,TA,Gd,Slab,,,,,-0.17110400,,-0.17110400,-0.17110400,-0.17110400,GasA,Ex,N,SBrkr,-0.14420785,-0.17110400,-0.17110400,-0.14420785,-0.17110400,-0.17110400,-0.17107217,-0.17110400,-0.17100851,-0.17107217,TA,-0.17094486,Typ,-0.17110400,,Detchd,-0.10881315,Unf,-0.17107217,-0.16187337,TA,TA,N,-0.16518367,-0.17110400,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17107217,-0.10715800,WD,Normal,2.50259640
-0.15881771,-0.16728443,RL,-0.16973532,-0.06982169,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,-0.17084937,-0.17094486,-0.10731715,-0.10728532,Gable,CompShg,VinylSd,VinylSd,BrkFace,-0.17059473,Gd,TA,PConc,Gd,TA,No,GLQ,-0.17034009,Unf,-0.17110400,-0.13188973,-0.13112582,GasA,Ex,Y,SBrkr,-0.13071203,-0.17110400,-0.17110400,-0.13071203,-0.17110400,-0.17110400,-0.17104034,-0.17110400,-0.17104034,-0.17107217,Gd,-0.17091303,Typ,-0.17107217,TA,Attchd,-0.10731715,Fin,-0.17104034,-0.15741720,TA,TA,Y,-0.16645686,-0.17046741,-0.17110400,-0.17110400,-0.16652052,-0.17110400,,,,-0.17110400,-0.17097669,-0.10712617,WD,Normal,5.94021120
-0.13927424,-0.17046741,RL,-0.16906690,0.04412888,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,-0.17088120,-0.17094486,-0.10725349,-0.10725349,Gable,CompShg,VinylSd,VinylSd,Stone,-0.17034009,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.14926878,Unf,-0.17110400,-0.15515729,-0.13332207,GasA,Ex,Y,SBrkr,-0.13265365,-0.17110400,-0.17110400,-0.13265365,-0.17107217,-0.17110400,-0.17104034,-0.17110400,-0.17104034,-0.17107217,Gd,-0.17091303,Typ,-0.17110400,,Attchd,-0.10725349,RFn,-0.17104034,-0.15098759,TA,TA,Y,-0.16776188,-0.16916239,-0.17110400,-0.17110400,-0.17110400,-0.17110400,,,,-0.17110400,-0.17104034,-0.10712617,WD,Normal,6.38582793
